0.71855542,0.69666988,1.03787788,1.63577175,1.44794482,0.73566823,-0.37414478,-0.47148499,0.22808619,-0.22447092,-0.50336170,0.52009371,-0.40692538,-0.25578428,-0.77888492,-0.56139306,0.04067566,-0.61346715,-0.18829926,0.11053002,-0.35370883,0.30836960,-0.35008378,0.30074347,0.03468502,-0.61623568,-0.70393499,-0.50751377,0.08990063,-0.69163040,-0.07255754,1.20066460,-0.13695945,0.21738298,-0.14145978,0.35861045,-0.10839598,0.15763149,-0.33754577,0.48933267,-0.30752470,-0.80965589,-0.17291099,0.29121756,-0.04429118,-0.17691535,-0.06269441,-0.18149529,-1.03999798,0.58862283,0.46827131,0.05102824,-0.02940258,0.18826389,0.06086873,-0.01376890,0.19508890,-0.04093022,-0.40737067,-0.22707309,-0.98215427,0.53219214,-0.54056758,0.02025644,-0.60506002,-0.03510230,-0.23042950,-0.51475749,0.13490746,-1.00241293,-0.04789323,-0.08695966,0.04078858,0.08743358,-0.01111904,0.13113688,0.36942321,0.12911133,-0.60958715,-0.04046888,0.32347757,-0.35165305,0.34256520,0.05599219,0.03853467,0.01242057,0.02371423,0.33893879,0.11785646,0.16056331,0.22924151,0.01208671,0.00498660,-0.26079695,0.23276790,-0.45888345,0.48597454,0.12845677,0.01028731,-0.03152250,0.12328831,-0.05528434,-0.14722565,0.06295300,-0.02423439,0.67440449,-0.21920830,-0.21543331,-0.62815459,-0.05510226,0.38046825,-0.49029207,-0.39420171,-0.08849466,0.15442864,-0.14362841,-0.20093627,-0.23071202,-0.00203635,-0.02088149,-0.17624373,-0.04731297,0.01784573,-0.15320874,-0.10803315,-0.24118787,-0.19729777,0.11152984,-0.16935535,0.08064624,0.07524891,-0.03042396,0.11060753,-0.21991811,-0.30648754,-0.13796316,0.36693216,-0.12343209,0.00935765,0.54936407,-0.13730670
0.09842690,-0.53084315,0.02939325,-0.28168389,-0.08519483,-0.16486800,-0.25291405,-0.21608129,-0.56760673,-0.25538531,0.60018171,-0.21071735,0.81443398,0.76088788,1.25350909,1.52109672,-0.62338287,1.48459064,0.93306537,-0.38512119,0.95330123,-0.20366736,0.84340615,0.18960762,0.14219268,-0.12326795,-0.35956146,-0.53769244,0.04750437,-0.20366736,0.00421032,-0.71845597,0.21920829,-0.02657885,0.03505081,-0.04089262,0.42985624,0.08738916,-0.26648406,-0.01820873,0.23631212,-0.32268052,0.20538673,-0.87886284,-0.46756604,-0.62345831,-0.17331356,-0.70290282,-0.30345833,0.78894070,-0.37405602,0.93453492,-0.01782274,-0.26167474,-0.59967917,0.14327475,-0.15199658,-0.70902011,-0.14438406,0.18595448,-0.31732180,0.12170887,0.17530721,0.02365887,-0.46461230,0.05059919,0.15838036,-0.61710356,-0.61471773,-0.22414686,-0.37037721,-0.09136134,-0.15553492,-0.08461898,-0.14521001,-0.05685251,0.18997253,0.03835857,0.11328132,-0.31644122,-0.50249231,-0.42689435,-0.43687332,0.56335483,-0.44344018,-0.26147946,-0.13167656,-0.07640026,0.30700601,-0.60661989,-0.07332416,0.04380521,0.22347798,-0.03987589,-0.23478266,-0.06540983,0.11138931,0.19758083,-0.13453136,0.02797119,0.28621920,0.14806792,0.18595440,-0.03029347,0.20674632,0.35577790,0.04736041,-0.13084180,0.10524405,0.07002414,-0.04763923,-0.29145396,-0.84100559,0.07422035,0.65010037,0.03863719,0.32196074,-0.46376346,0.31484294,0.29604852,-0.30864038,-0.05198115,0.41051021,0.25728657,-0.56966551,-0.00596890,-0.28403628,0.20911126,0.16291542,0.42040006,0.03500294,-0.41259366,0.37757609,0.12971043,-0.06939548,0.00217170,0.03363989,-0.17389547,-0.03182477,-0.03811480,0.03969183
0.08607033,-0.10944248,-0.12930858,1.12300908,-0.50885330,0.03848562,-0.19618752,-0.40284976,-0.50220037,0.40538756,0.39414678,-0.19942839,-0.31998097,-0.23722813,-0.77554391,0.15154771,0.09229707,0.12688753,-0.89026580,0.13295113,0.81957054,-0.10510238,-0.35719837,0.25462444,-2.03197861,1.06852879,1.89420268,1.93475297,-0.46464275,0.65333250,-0.16529640,0.00297963,-0.38876073,-0.81459794,-0.35429920,-0.20009023,0.57216518,-0.65568121,-0.89167924,0.42998124,-0.47616996,0.11633371,-0.26532183,-0.06368676,-0.11071110,0.29036852,0.17379174,0.37014246,-0.25187731,0.24703133,0.40828254,0.28207018,0.22744272,-0.00758937,0.56750681,-0.16383146,0.06791947,-0.74394774,-0.50996027,0.42479289,0.00297963,-0.07309627,0.08993404,-0.25700712,-0.15535708,0.24295112,0.50529864,-0.70842236,0.09254010,0.34868817,-0.51296689,0.47547012,0.34344219,-0.04668485,0.01332665,0.29098444,0.08332142,0.03608172,-0.47245833,0.39312479,0.06884362,-0.04972645,0.35625473,0.07577460,-0.23811337,-0.26179219,0.20162740,0.44152694,0.00297963,-0.53952380,0.05212195,0.32935031,0.15399944,0.66487779,-0.68105972,0.28207018,0.43836810,-0.32353770,0.23592468,-0.01651479,-0.29344134,-0.16011521,0.04793107,0.28508649,0.44618663,0.43619780,0.26738783,0.25147928,0.01883198,-0.18765173,-0.23182238,-0.91365433,0.43206504,-0.68142655,-0.47152734,-0.52301231,-0.46550874,0.00694223,-0.23894274,0.32003326,-0.95674554,-0.00787838,0.00297963,0.24770099,0.42404271,0.24732094,-0.21093104,0.06976658,0.10724193,0.46446077,0.15714132,-0.35956072,0.41540926,0.10053350,-0.32353770,0.16633320,0.21096204,-0.11244812,-0.20072842,-0.28458211,0.14982984
-0.28737206,0.36516710,-0.06618755,-0.94186191,-0.71773604,-0.17273310,-0.27779499,1.34723743,-0.36931728,0.61945099,-0.48057274,-1.20685602,-0.65787487,0.26889627,-0.74592870,-0.47968923,0.22490117,-0.92212222,0.05515120,-0.24664601,0.02339212,0.19754946,-0.14994449,0.07851373,1.03380047,1.24614689,-0.34263251,-0.22842221,-0.11804205,-1.00910875,-0.41647400,-0.11595883,0.44000187,0.00808652,-0.44098770,0.48814011,0.53436102,-0.45956581,0.97878827,-0.81779309,0.39054301,0.00582358,1.10894360,0.31118283,0.75446962,0.50029160,0.55229859,0.59296612,1.49603957,-0.36931728,0.46721340,0.63539088,0.52044516,0.18510751,-0.09851155,-1.11228326,-0.22706043,1.03700769,0.11237008,0.20216976,-0.11595883,0.36152013,-0.87245831,-0.31189225,-0.52482425,0.10685135,-0.91572738,-1.53494291,-0.21778893,-0.65405317,0.02585587,-0.43867762,-0.62582935,-0.25126466,-0.11508567,0.57051798,-0.39096292,-0.48980349,-0.17836047,-0.11478867,0.64700885,0.21315720,-0.40696941,-0.32208917,0.46029885,0.09440246,-0.05669739,-0.03717176,0.04591301,-0.30748668,0.47460981,0.40474547,0.11507819,-0.88075754,-0.10527676,-0.02954385,0.30678555,-0.21916054,-0.15690519,0.08501441,0.58538743,-0.50329813,-0.25819099,0.02667445,0.07667901,0.09297874,0.17107706,0.09230145,-0.84528064,0.00240073,0.17518859,0.72330361,-0.23565363,0.63397531,-0.17823491,-0.10748365,0.04695658,-0.12912619,0.21407994,-0.38937108,-0.17322364,-0.66023114,0.04591301,0.50739383,0.03875462,-0.44297082,0.01626808,0.77536773,0.16018023,0.37148828,-0.30240386,-0.64278623,0.23329262,-0.18902414,-0.09334398,0.45874503,-0.39240767,-0.09806897,0.11385303,0.05180498,-0.04948263
-0.49439004,0.35485632,0.07838707,-0.71808703,-0.03954706,-0.39328071,-0.51532015,0.37969823,0.15358277,-0.01966607,-0.03691683,0.05391320,0.80023967,-0.00683580,-0.25935496,0.16464665,0.13761770,-0.74377484,0.04078074,0.29693440,-0.32865035,0.06744085,-0.15644335,0.00993550,0.17767161,-0.87525477,-0.26119615,-0.55116720,0.18458629,-0.07974792,0.34633507,-0.40989273,0.50749578,0.02427521,0.54020826,-0.41123667,0.02267753,-0.19093072,-0.42503174,-0.13695903,0.29811021,0.11200898,0.20503198,-0.27426140,-0.19411832,0.21401988,0.30915757,-0.04515496,-1.45909504,-0.26491490,-0.27533877,-0.83771450,-0.20812785,-0.27652458,0.05064861,0.26762727,0.06930428,0.15286325,1.36839572,0.39057036,0.95612053,-1.41384299,0.98480677,-0.71477346,0.39574241,-0.49263299,-0.15608944,-0.28850307,0.20206764,-0.76268907,0.73573283,0.22875454,0.21233904,-0.04337366,0.34249233,0.43534555,-0.15602871,0.21111423,-1.09961241,0.11902872,-0.05070564,0.15178259,-0.22135346,-0.35605632,-0.12220721,0.27769191,0.05761142,-0.47920742,-0.26675083,-0.02572886,-0.66321158,0.32463416,0.00845114,-0.36207853,-0.46878447,0.63114092,-0.21890173,0.93914260,0.21461061,-0.30948486,-0.27430970,-0.28120329,0.92025996,0.36006876,-0.70022106,0.31406653,0.09339265,-0.51309933,0.44232644,0.18070725,0.18595701,0.14309192,-0.45373414,-0.18965417,-0.50082117,0.30482994,-0.01354225,0.31772153,-0.08053349,0.17080921,0.44225526,0.07404700,-0.16480931,-0.11608748,-0.23054548,-0.15647905,-0.18136266,0.20276330,0.10176924,-0.21848667,-0.17149642,0.48407987,-0.23552635,0.59287144,-0.15442053,-0.29939126,0.07815485,-0.16679100,0.03308909,-0.20328336,0.05079073
0.12206129,-0.47670543,-0.04940885,0.47721030,0.09661467,-0.11438958,0.33707265,0.02122136,-0.40413577,0.45786767,-1.02832803,-0.19624615,0.66599742,0.32380504,0.08986366,-0.10446578,-0.08733292,0.76516194,0.42517976,0.10031033,-0.82659814,0.26565826,-0.61108310,-0.62391871,0.20233647,-0.59523439,-0.31070118,-0.21427353,-0.49816695,0.26565826,-0.09585939,0.24125247,-0.13160547,-0.01944409,0.19054587,0.46813324,0.07435433,0.24599007,-0.26209205,0.29509862,-0.55321655,0.17754133,-0.25547042,0.11792655,0.07805611,-0.51854048,-0.11386080,0.02595092,0.21022223,0.27643906,0.05660804,-0.16986461,-0.32241875,-0.18616755,0.39718088,-0.09646963,-0.54830005,-0.11634434,-0.52026102,0.36832772,-0.12895535,0.71984952,0.14446062,-0.42798042,-0.01128633,0.22503139,0.86558413,2.07996284,0.93314686,1.39967142,1.29515643,0.53138504,0.23452237,-0.57661877,0.86410637,-0.67231974,0.35471006,-0.53429309,0.48144568,-0.24460069,-0.19765765,1.08046493,0.20279971,-1.41925658,-0.20471616,0.10460895,0.37568062,0.16476211,-0.16426971,1.26231947,0.15711344,0.23140284,-0.19995401,-0.24830186,-0.03706721,-0.16163118,-0.58341452,0.58804812,0.04527947,0.09978181,-0.22024076,-0.07393315,0.53659701,0.27644624,-0.78501448,0.82245319,-0.62408991,0.19472448,0.18685068,-0.04596632,-0.48841517,0.50928645,0.14312317,0.52815324,-0.72434549,0.43239947,0.13389681,-0.47276293,0.46477635,-0.02166433,-0.76738489,-0.19263050,-0.12895535,0.06294428,-0.47589623,0.13374360,0.94416350,-0.50907340,-0.26299947,0.00473473,-0.14492147,-0.81299752,0.57787279,0.25919402,-0.00386845,0.22185994,-0.18253471,-0.14538637,0.39956827,0.80191420,-0.64177416
-0.08710953,-0.69198629,-0.25551383,-2.01804733,-0.22142693,-0.51982714,0.05141000,0.91628565,-0.14214481,-0.13179705,-0.18269064,-0.41947340,0.27874280,-0.31208170,-0.96376938,-0.43657170,-1.03245241,-0.16403006,0.24392411,-0.01401140,-0.12792037,0.52474739,-0.34972320,-0.14809263,-1.10973736,-1.98003097,-0.01172005,-0.26886900,0.13026589,-0.47525261,0.53903859,0.08621158,0.21655934,-0.37066946,-0.34870612,0.47360771,-0.39519359,-0.08549681,0.00506999,-0.24400178,-0.23723766,-0.44533577,0.18713324,0.51344275,-0.34260286,0.27080901,-0.60531798,-0.22942284,-0.39261100,-0.21826190,0.08499466,0.06199791,0.13780525,-0.61517343,0.70331249,0.14460235,0.47537144,-0.06970116,0.83000045,-0.92564041,0.08621158,-0.25447175,0.29452211,-0.10606588,-0.20193503,-0.56957998,-0.84214198,-0.26826419,-0.20843105,-1.26895690,0.68235360,0.31709124,-0.12419689,-0.08795965,-0.31172660,-0.05991899,-1.02403044,-0.52068299,1.33047580,1.64923210,-1.13794354,0.51621272,0.45283898,-0.37157914,0.73610932,0.07899312,-0.53040988,-0.33043003,-0.48877502,-0.00504158,0.67533749,-0.46133611,-0.00561859,0.42806282,-0.44121237,-0.56784020,0.69405577,0.20604217,0.66913055,-0.56137933,-0.01454144,0.31367374,-0.12625400,0.23940570,0.30346861,0.17127085,0.04174508,0.31423675,-0.67258868,-0.09252678,-0.21728411,0.30399124,-1.00000000,0.45171530,-0.33756022,0.01223683,0.43215980,0.78417569,-0.08892065,0.34480332,-0.57412762,0.00659109,0.08621158,0.05351247,-0.37178753,0.02129682,0.18524155,-0.63847778,0.06149488,-0.53910147,-0.29033748,-0.62159374,0.34925473,-0.33668842,-0.59183380,-0.75128818,0.33167173,-0.25057405,-0.42801568,0.05069416,0.39600953
-0.50649302,-0.09355984,-0.30529990,-0.20952841,-0.17522890,-0.36239805,0.69073208,0.36848220,-0.80682265,-0.41805844,0.26651664,0.25171687,-0.35518500,-0.61836940,0.47918456,-0.42671039,-0.33910241,-0.50633007,0.20113649,-0.06216055,-0.24210405,0.16633077,-0.01463456,0.10084296,0.51526539,-0.65705187,0.46057972,-0.07345993,-0.12073788,0.16633077,0.21889957,0.75089365,0.22753988,0.10752516,0.02063903,-0.03726843,-0.61856604,0.24505655,-0.35203947,0.37061120,-0.34805491,0.36980569,-0.26898973,0.14817073,0.26643746,-0.47319342,0.05101195,-0.47174694,-0.45068770,0.85494535,-0.12604535,0.18209135,0.54086571,0.14396107,0.38872452,-0.01679742,-0.23819405,0.56705865,-0.36575641,-0.00140390,-0.22748326,-0.04899992,-0.03748564,0.29322967,0.97318094,0.09710959,-0.84480956,-1.04277769,-1.21585010,-1.41234053,-0.37655747,-0.47275267,0.25511307,0.73175520,-0.09261165,-0.51365275,0.02387785,0.07560288,-0.35961118,-0.17565753,0.36630175,0.27796682,-0.15851142,0.20201380,-0.13883878,-0.24638407,-0.18933882,0.18809185,-0.39208644,0.38872092,0.51041261,-0.48010958,-0.28301927,0.46436569,0.70255863,0.27158568,-0.50128835,0.06640215,-0.40363967,0.63963116,-0.39961334,-0.71102871,-1.10274815,-0.37561914,-0.17214907,-0.71340037,-0.59574844,-0.17318277,-0.13743488,0.15822288,-0.27050560,-0.30053542,0.00000000,0.28314842,-0.30388003,0.01309448,-0.47748250,-0.01673989,0.41241650,-0.67701013,-0.01494171,0.14510190,-0.39208644,-0.07332141,-0.24104529,0.23852623,0.08100940,0.44537382,-0.10036873,-0.08930519,-0.16173164,0.08789517,-0.39676357,-0.07308840,-0.57601971,-0.56980169,-0.06258901,-0.02654654,0.28341659,-0.69889067,0.48716538
-0.11626698,-0.46807063,0.02702313,-1.26763634,-0.78780859,-0.04878905,0.32013726,-0.02453273,0.35173037,-0.27532129,-0.13609571,-0.25306356,-0.79440620,0.03021563,-0.08850564,-0.51755859,0.19820185,-0.47847641,0.13371421,-0.06969724,-0.41693919,-0.05935721,-0.12521085,-0.00737295,-0.20761027,-1.21607758,-0.85033134,-0.40153197,0.48711627,-0.05935721,-0.07330729,-0.07710175,-0.23038948,-0.08718439,-0.23395439,-0.06479730,-0.68305061,-0.08589639,0.18014339,-0.55182458,0.04827752,0.67785035,-1.04578649,-0.11384544,-0.20671886,-0.45422405,-0.14831470,-0.02521364,-0.15596561,-0.53196806,-0.07967856,-0.60422940,-0.04193902,0.16025707,0.26935560,-0.29175603,-0.84618197,-0.57495568,0.14428244,-0.05732580,0.15140569,0.30355401,-0.32097842,-0.21920274,-0.11075102,-0.03964691,-0.75599753,-0.10720483,0.30700493,-0.56898973,-0.32915863,-0.09203950,0.21152122,0.01262272,0.02240387,0.01564515,0.07273924,-0.15110074,-0.20175650,-0.42331693,-0.44740184,-0.63052093,-0.06343445,0.57930829,0.29028121,-0.55993070,-0.17583354,0.03461018,0.15140569,-0.04622773,0.14925734,0.16852563,-0.35479050,0.21828503,0.29053363,-0.11012507,0.08825521,0.17827548,0.69016000,0.30914945,0.59204820,-0.81783563,0.27344415,0.39811838,-0.49129896,0.18522922,0.20113060,0.25569204,1.37870444,-0.50962491,-0.28402820,-1.43992002,1.75410238,-0.15787615,-0.78186469,0.88974026,0.06663842,-0.27309034,0.26078440,-0.29128812,-0.87946288,1.35294332,0.56418681,-0.80365376,0.30906071,0.35520088,0.83705883,0.76887139,0.25566075,0.46839343,-0.06570676,-0.57225952,-0.31691797,-0.06670060,0.01262272,-0.05945715,-0.01777877,0.12389020,-0.28715956,0.31005214,0.16971320
0.02462661,-0.21837681,-0.85599776,-0.10101574,-0.73572372,0.19861050,-0.09792816,0.29966870,0.41658279,0.37603965,-0.54926230,-0.25499790,-0.12274507,0.44032909,-0.27539578,-0.37346464,0.22772124,0.34645549,0.21273211,-0.30907467,0.07060537,-0.02258508,0.08468443,-0.03910000,0.44448600,-0.67919285,-0.29432404,-0.51751936,-0.00366970,0.63163517,0.54645764,0.34895143,0.27662288,0.50166549,-0.16873951,0.27733060,0.55881543,-0.27693068,-0.84573011,-2.23843114,0.33237473,-0.14153745,0.13242647,-0.32388781,-0.24413307,0.13463787,-0.50894521,0.05864784,0.04120272,-0.09048098,-0.09063393,0.11143019,-0.38936636,0.39952182,-0.06932402,-0.12806256,0.05237236,-0.11722282,-0.64043721,-0.43299149,0.34895143,0.25756760,0.12975575,-0.33129489,-0.52495366,0.26689609,0.36348293,-0.00124391,-0.05493773,0.07107061,0.06920691,-0.06699776,-0.14532970,-0.34495990,0.03022231,-0.37442977,-0.29699215,0.16562087,-0.54450765,-0.48259386,-0.70468135,0.54374062,0.32212367,0.09294406,0.09464187,-0.02579873,-0.51324820,-0.02540370,-0.62269055,0.17584224,-0.10287557,0.23544459,0.29117193,-0.02949681,-0.51282734,0.14968583,0.03719778,0.47790446,-0.20887936,-0.20843876,0.35138240,-0.37435756,0.12926443,-0.17668531,0.39281692,0.36822192,-0.26359024,0.14128338,-0.40279494,0.20146504,-0.22095402,0.60032207,-0.98504115,-0.11870434,-0.65982684,0.00889729,0.01183489,0.16483841,0.64817286,-0.17066736,0.09841750,-0.04961980,-0.11237374,0.62333639,-0.48973285,-0.05036910,0.07460752,-0.14773950,0.93465215,-0.93433173,0.22800929,0.31346443,0.44409048,-0.29877098,-0.02199478,-0.66435127,-0.83924811,-0.05866149,0.53849220,-0.51057456,0.67923650
-0.05321154,-0.34185504,-0.61107293,-2.04232595,0.09142421,-0.12750453,-0.27738360,-0.25065339,0.09679746,-0.43619099,0.47686747,-0.01146118,-0.40668522,-0.50358691,0.06133162,-1.20149317,-0.36405644,-0.20850429,-0.39250865,0.30658421,0.07452983,-0.00801219,-0.20846859,0.17440305,-0.87077484,-0.17110933,-0.47084806,0.18379163,-0.29264958,-0.00801219,-0.34697590,-0.43943145,-0.29096005,0.12495968,-0.08639388,-0.08745598,-0.46591595,-0.21779816,0.30239530,0.12103212,-0.06229399,0.25652493,-0.33583963,0.50024584,-0.30112854,-0.18651090,0.53505315,-0.04261357,-0.67767320,-0.60496176,-0.45042125,-0.34481195,-0.09771277,-0.37953513,-0.15154181,0.15610692,0.38710322,0.15191705,0.23555250,0.12770927,0.02756983,0.38608128,-0.48585450,0.50710904,0.33618423,0.34081505,1.01113973,-0.08246771,-0.09343944,0.07436018,0.34445340,0.09383594,-0.05914017,0.16419146,-0.26951114,-0.32079933,0.23116708,-0.08899261,-0.26677002,-0.48709370,-0.15997383,-0.14541874,0.30563359,-0.14183453,0.08978493,-0.16372601,-0.36289367,0.22999010,0.25670684,-0.15865781,-0.05372696,0.47561570,0.22440699,-0.17615876,0.21173592,-0.02089370,-0.31589758,0.37388982,0.16544103,0.07492096,0.08287021,0.41168878,-0.44570567,-0.60417006,0.64512233,-0.46381276,0.36655134,0.17561038,0.25658617,-0.37235059,-0.00833051,0.04285145,-0.86061318,0.38516722,0.24760206,-0.04009925,0.32046754,0.22110061,0.26059772,0.48107807,-0.15449754,-0.29400744,0.07864049,0.01780740,0.71162475,-0.06154240,-0.19296660,-0.02446133,-0.04749525,0.39639963,-0.36871197,0.25802698,-0.15346210,-0.31441158,-0.05433321,-0.39223460,-0.09622609,0.74468131,-0.36301939,-0.42110112,-0.43154268
